timestamp,cpu_usage_pct,ram_usage_pct,gpu_usage_pct,temperature_c,fan_rpm,battery_pct,power_watts,disk_usage_pct,network_mbps
2026-06-03T17:50:00,34,45,16,46,1531,91.7,22.3,60.08,30.54
2026-06-03T17:55:00,38,55,32,56,2457,91.7,26.1,60.09,42.56
2026-06-03T18:00:00,39,57,22,53,2314,91.6,24.9,60.09,11.17
2026-06-03T18:05:00,37,51,24,53,2178,91.5,24.5,60.09,11.15
2026-06-03T18:10:00,39,51,32,57,2403,91.4,26.4,60.09,10.34
2026-06-03T18:15:00,36,47,23,51,2087,91.4,24.1,60.1,19.36
2026-06-03T18:20:00,44,50,18,51,1897,91.3,26.1,60.1,58.81
2026-06-03T18:25:00,53,57,22,54,2130,91.3,29.8,60.1,44.91
2026-06-03T18:30:00,59,58,33,60,2675,91.2,33.6,60.11,28.58
2026-06-03T18:35:00,64,65,35,60,2930,91.2,35.6,60.11,61.46
2026-06-03T18:40:00,64,67,34,64,3079,91.1,35.5,60.11,21.4
2026-06-03T18:45:00,67,65,49,65,3120,91.0,38.8,60.12,37.14
2026-06-03T18:50:00,71,68,43,65,3359,91.0,39.3,60.12,49.4
2026-06-03T18:55:00,70,62,45,67,3339,90.9,39.2,60.12,96.12
2026-06-03T19:00:00,71,68,37,69,3628,90.9,38.4,60.12,92.08
2026-06-03T19:05:00,75,72,53,67,3458,90.8,42.2,60.13,78.22
2026-06-03T19:10:00,75,70,42,66,3306,90.7,40.5,60.13,41.92
2026-06-03T19:15:00,70,67,39,68,3422,90.6,38.4,60.13,84.07
2026-06-03T19:20:00,67,63,36,67,3330,90.6,36.9,60.14,50.25
2026-06-03T19:25:00,68,62,38,64,3109,90.5,37.5,60.14,32.93
2026-06-03T19:30:00,68,61,44,65,3115,90.5,38.4,60.14,93.03
2026-06-03T19:35:00,74,69,34,68,3402,90.4,39.0,60.15,69.64
2026-06-03T19:40:00,78,65,49,72,3765,90.3,42.6,60.15,44.98
2026-06-03T19:45:00,80,66,42,67,3288,90.3,42.3,60.15,96.79
2026-06-03T19:50:00,75,73,39,69,3507,90.2,40.1,60.15,86.98
2026-06-03T19:55:00,74,72,44,69,3748,90.0,40.5,60.16,36.99
2026-06-03T20:00:00,79,65,37,72,3816,89.9,41.2,60.16,25.98
2026-06-03T20:05:00,76,70,43,71,3855,89.9,41.0,60.16,37.39
2026-06-03T20:10:00,72,65,35,64,3061,89.9,38.5,60.17,39.32
2026-06-03T20:15:00,72,68,52,68,3521,89.8,41.0,60.17,34.71
2026-06-03T20:20:00,76,68,42,70,3692,89.7,40.9,60.17,33.7
2026-06-03T20:25:00,77,73,46,68,3508,89.6,41.9,60.17,56.33
2026-06-03T20:30:00,80,66,45,72,4021,89.5,42.8,60.18,33.63
2026-06-03T20:35:00,84,67,58,76,4257,89.4,46.1,60.18,19.46
2026-06-03T20:40:00,87,72,49,71,3761,89.3,45.8,60.18,63.19
2026-06-03T20:45:00,79,75,49,74,4042,89.2,43.0,60.19,29.7
2026-06-03T20:50:00,80,69,40,68,3442,89.2,42.0,60.19,107.35
2026-06-03T20:55:00,84,70,42,73,4107,89.1,43.7,60.19,38.71
2026-06-03T21:00:00,81,70,57,71,3781,89.1,44.9,60.2,46.4
2026-06-03T21:05:00,84,77,47,75,4057,89.0,44.4,60.2,35.97
2026-06-03T21:10:00,82,72,42,72,3890,89.0,43.0,60.2,62.04
2026-06-03T21:15:00,76,65,41,71,3909,88.9,40.7,60.2,70.9
2026-06-03T21:20:00,76,69,45,70,3746,88.8,41.3,60.21,86.75
2026-06-03T21:25:00,73,68,35,68,3630,88.8,38.8,60.21,89.65
2026-06-03T21:30:00,76,73,44,66,3361,88.7,41.2,60.21,93.2
2026-06-03T21:35:00,74,68,43,67,3354,88.7,40.4,60.22,90.08
2026-06-03T21:40:00,73,66,35,69,3463,88.5,38.8,60.22,59.79
2026-06-03T21:45:00,79,71,37,68,3545,88.4,41.2,60.22,92.17
2026-06-03T21:50:00,75,64,38,71,3726,88.3,40.0,60.23,93.84
2026-06-03T21:55:00,81,70,40,69,3470,88.3,42.3,60.23,43.62
2026-06-03T22:00:00,81,66,44,68,3408,88.2,42.9,60.23,51.93
2026-06-03T22:05:00,81,71,52,72,3812,88.1,44.1,60.23,42.51
2026-06-03T22:10:00,82,70,53,72,3914,88.0,44.7,60.24,72.65
2026-06-03T22:15:00,76,65,40,70,3654,87.9,40.6,60.24,22.31
2026-06-03T22:20:00,75,69,48,68,3374,87.8,41.5,60.24,49.63
2026-06-03T22:25:00,74,66,43,65,3223,87.7,40.4,60.25,40.46
2026-06-03T22:30:00,61,63,38,65,3380,87.6,35.0,60.25,69.08
2026-06-03T22:35:00,56,61,43,62,2908,87.5,34.0,60.25,29.89
2026-06-03T22:40:00,50,60,20,59,2591,87.4,28.5,60.26,51.11
2026-06-03T22:45:00,53,54,26,56,2403,87.3,30.4,60.26,40.33
2026-06-03T22:50:00,50,52,39,62,2923,87.3,31.4,60.26,15.63
2026-06-03T22:55:00,45,54,26,53,2308,87.2,27.6,60.27,37.45
2026-06-03T23:00:00,46,53,31,55,2329,87.1,28.7,60.27,57.72
2026-06-03T23:05:00,45,54,33,57,2649,87.0,28.7,60.27,56.24
2026-06-03T23:10:00,46,55,24,58,2493,86.9,27.7,60.27,36.47
2026-06-03T23:15:00,46,53,28,57,2647,86.8,28.3,60.28,45.3
2026-06-03T23:20:00,49,61,21,52,2114,86.7,28.3,60.28,36.52
2026-06-03T23:25:00,40,55,25,56,2405,86.6,25.8,60.28,47.62
2026-06-03T23:30:00,46,55,19,56,2295,86.5,26.9,60.29,34.72
2026-06-03T23:35:00,48,60,36,57,2483,86.4,30.2,60.29,38.9
2026-06-03T23:40:00,53,59,31,57,2518,86.3,31.2,60.29,29.2
2026-06-03T23:45:00,49,61,32,60,2894,86.3,29.9,60.3,63.1
2026-06-03T23:50:00,42,48,29,51,2064,86.2,27.0,60.3,34.01
2026-06-03T23:55:00,41,48,23,50,2006,86.1,25.8,60.3,10.49
2026-06-04T00:00:00,46,58,27,52,2197,86.0,28.1,60.3,20.47
2026-06-04T00:05:00,39,55,33,55,2374,86.0,26.6,60.31,54.3
2026-06-04T00:10:00,48,52,27,57,2535,85.8,28.8,60.31,33.94
2026-06-04T00:15:00,50,58,36,60,2864,85.7,30.9,60.31,54.47
2026-06-04T00:20:00,42,54,24,54,2125,85.7,26.3,60.32,50.7
2026-06-04T00:25:00,40,57,25,53,2087,85.6,25.8,60.32,38.82
2026-06-04T00:30:00,43,56,29,57,2382,85.5,27.4,60.32,57.98
2026-06-04T00:35:00,41,48,26,53,2279,85.4,26.2,60.33,16.59
2026-06-04T00:40:00,46,56,22,53,2141,85.3,27.4,60.33,54.71
2026-06-04T00:45:00,43,58,27,56,2300,85.2,27.1,60.33,13.08
2026-06-04T00:50:00,45,58,24,55,2456,85.1,27.4,60.33,49.42
2026-06-04T00:55:00,42,57,25,56,2495,85.0,26.4,60.34,36.71
2026-06-04T01:00:00,37,55,17,51,2074,84.9,23.5,60.34,27.87
2026-06-04T01:05:00,31,44,17,50,1862,84.8,21.4,60.34,15.44
2026-06-04T01:10:00,31,46,27,52,2029,84.6,22.9,60.35,21.33
2026-06-04T01:15:00,39,54,21,54,2261,84.6,24.8,60.35,20.59
2026-06-04T01:20:00,45,60,18,56,2563,84.5,26.4,60.35,24.41
2026-06-04T01:25:00,50,57,24,58,2592,84.4,29.1,60.35,63.2
2026-06-04T01:30:00,47,60,38,60,2650,84.4,30.1,60.36,27.8
2026-06-04T01:35:00,49,57,34,57,2506,84.2,30.2,60.36,36.34
2026-06-04T01:40:00,48,61,18,58,2483,84.2,27.5,60.36,28.4
2026-06-04T01:45:00,50,56,30,59,2577,84.2,30.0,60.37,28.41
2026-06-04T01:50:00,43,58,30,56,2380,84.1,27.5,60.37,16.85
2026-06-04T01:55:00,42,57,16,50,1846,84.0,25.1,60.37,56.49
2026-06-04T02:00:00,38,47,21,55,2451,83.9,24.4,60.38,44.24
2026-06-04T02:05:00,39,53,25,56,2369,83.7,25.4,60.38,25.57
2026-06-04T02:10:00,48,55,30,60,2850,83.7,29.3,60.38,11.29
2026-06-04T02:15:00,47,60,38,58,2476,83.6,30.1,60.38,32.56
2026-06-04T02:20:00,49,61,31,55,2383,83.5,29.8,60.39,50.47
2026-06-04T02:25:00,47,57,26,53,2192,83.3,28.3,60.39,29.86
2026-06-04T02:30:00,47,59,33,54,2386,83.3,29.4,60.39,56.84
2026-06-04T02:35:00,47,54,25,57,2384,83.2,28.2,60.4,58.39
2026-06-04T02:40:00,38,57,22,52,2121,100.0,24.6,60.4,34.43
2026-06-04T02:45:00,30,50,20,49,1691,99.9,21.5,60.4,22.21
2026-06-04T02:50:00,25,45,6,42,1321,99.9,17.6,60.41,19.41
2026-06-04T02:55:00,19,39,18,47,1653,99.8,17.3,60.41,16.91
2026-06-04T03:00:00,20,45,8,41,1230,99.7,16.2,60.41,12.62
2026-06-04T03:05:00,17,41,7,42,1241,99.6,15.0,60.41,23.68
2026-06-04T03:10:00,17,43,3,41,1149,99.5,14.4,60.42,6.51
2026-06-04T03:15:00,18,48,18,45,1378,99.4,17.0,60.42,9.51
2026-06-04T03:20:00,20,45,9,46,1536,99.4,16.4,60.42,4.3
2026-06-04T03:25:00,18,42,13,45,1481,99.3,16.2,60.43,16.0
2026-06-04T03:30:00,20,47,21,46,1612,99.2,18.1,60.43,6.35
2026-06-04T03:35:00,20,45,5,44,1292,99.2,15.8,60.43,26.86
2026-06-04T03:40:00,18,40,15,42,1058,99.1,16.6,60.44,13.04
2026-06-04T03:45:00,18,46,6,41,1186,99.0,15.2,60.44,11.57
2026-06-04T03:50:00,17,47,12,42,1317,98.9,15.8,60.44,19.59
2026-06-04T03:55:00,19,42,7,40,1149,98.8,15.7,60.45,18.1
2026-06-04T04:00:00,18,41,20,44,1510,98.7,17.3,60.45,5.49
2026-06-04T04:05:00,20,40,4,44,1223,98.6,15.6,60.45,14.71
2026-06-04T04:10:00,19,39,10,45,1570,98.6,16.1,60.45,12.78
2026-06-04T04:15:00,16,42,13,40,1000,98.5,15.5,60.46,15.97
2026-06-04T04:20:00,17,43,10,43,1258,98.5,15.4,60.46,16.86
2026-06-04T04:25:00,17,42,14,41,1218,98.5,16.1,60.46,22.42
2026-06-04T04:30:00,16,38,4,41,1000,98.3,14.2,60.47,8.61
2026-06-04T04:35:00,14,36,15,39,1000,98.3,15.1,60.47,10.99
2026-06-04T04:40:00,12,42,12,43,1239,98.2,14.0,60.47,5.7
2026-06-04T04:45:00,15,42,0,38,1116,98.1,13.2,60.48,18.77
2026-06-04T04:50:00,13,39,4,41,1061,98.1,13.2,60.48,15.5
2026-06-04T04:55:00,13,45,2,41,1151,98.0,12.9,60.48,17.88
2026-06-04T05:00:00,16,46,7,38,1129,97.9,14.7,60.48,21.19
2026-06-04T05:05:00,14,39,16,39,1114,97.7,15.3,60.49,3.41
2026-06-04T05:10:00,16,46,19,44,1230,97.7,16.4,60.49,16.8
2026-06-04T05:15:00,17,44,1,39,1041,97.5,14.1,60.49,21.85
2026-06-04T05:20:00,17,38,3,39,1000,97.5,14.4,60.5,8.79
2026-06-04T05:25:00,19,43,5,45,1414,97.4,15.4,60.5,11.25
2026-06-04T05:30:00,17,44,11,44,1430,97.4,15.6,60.5,16.9
2026-06-04T05:35:00,18,41,17,43,1399,97.3,16.9,60.51,15.48
2026-06-04T05:40:00,17,37,18,41,1181,97.2,16.6,60.51,11.82
2026-06-04T05:45:00,15,37,17,45,1521,97.2,15.8,60.51,13.76
2026-06-04T05:50:00,16,39,19,47,1752,97.1,16.4,60.51,19.66
2026-06-04T05:55:00,15,38,2,39,1091,97.1,13.6,60.52,4.8
2026-06-04T06:00:00,14,36,0,38,1085,97.0,12.9,60.52,4.72
2026-06-04T06:05:00,15,37,18,42,1161,97.0,15.9,60.52,9.61
2026-06-04T06:10:00,16,44,4,40,1000,96.9,14.2,60.53,16.05
2026-06-04T06:15:00,17,41,9,45,1422,96.9,15.3,60.53,8.2
2026-06-04T06:20:00,19,44,5,39,1041,96.9,15.4,60.53,7.33
2026-06-04T06:25:00,15,46,2,37,1000,96.8,13.6,60.53,12.66
2026-06-04T06:30:00,15,38,18,44,1509,96.7,15.9,60.54,19.52
2026-06-04T06:35:00,14,38,14,43,1417,96.6,15.0,60.54,6.26
2026-06-04T06:40:00,15,38,6,38,1053,96.5,14.2,60.54,16.02
2026-06-04T06:45:00,14,46,8,42,1315,96.4,14.1,60.55,12.11
2026-06-04T06:50:00,24,47,18,49,1694,96.3,19.1,60.55,18.0
2026-06-04T06:55:00,26,47,5,46,1514,96.1,17.9,60.55,34.91
2026-06-04T07:00:00,26,41,24,50,1853,96.0,20.7,60.56,27.2
2026-06-04T07:05:00,28,52,18,48,1633,96.0,20.5,60.56,37.18
2026-06-04T07:10:00,35,51,19,49,1871,96.0,23.1,60.56,32.49
2026-06-04T07:15:00,32,51,27,51,1937,95.8,23.2,60.56,15.49
2026-06-04T07:20:00,30,47,21,48,1585,95.8,21.6,60.57,35.32
2026-06-04T07:25:00,36,46,11,52,2210,95.7,22.2,60.57,10.04
2026-06-04T07:30:00,37,50,26,53,2215,95.7,24.8,60.57,35.19
2026-06-04T07:35:00,42,53,28,53,2254,95.6,26.9,60.58,19.71
2026-06-04T07:40:00,37,53,12,52,2180,95.6,22.8,60.58,11.93
2026-06-04T07:45:00,36,48,22,51,1934,95.5,23.9,60.58,50.09
2026-06-04T07:50:00,38,49,20,54,2327,95.5,24.3,60.59,33.96
2026-06-04T07:55:00,41,55,29,56,2516,95.4,26.7,60.59,27.98
2026-06-04T08:00:00,43,54,25,52,2160,95.4,26.8,60.59,8.67
2026-06-04T08:05:00,45,54,34,53,2070,95.3,28.9,60.59,48.32
2026-06-04T08:10:00,45,56,34,55,2293,95.2,28.9,60.6,28.97
2026-06-04T08:15:00,40,55,31,56,2324,95.1,26.6,60.6,41.54
2026-06-04T08:20:00,43,56,19,52,2019,95.0,25.9,60.6,30.5
2026-06-04T08:25:00,38,48,21,53,2315,94.8,24.4,60.61,24.75
2026-06-04T08:30:00,37,55,13,51,1990,94.7,22.9,60.61,39.3
2026-06-04T08:35:00,39,49,14,51,2072,94.7,23.8,60.61,52.94
2026-06-04T08:40:00,38,52,13,49,1880,94.6,23.2,60.62,8.16
2026-06-04T08:45:00,37,54,31,50,1997,94.6,25.6,60.62,18.54
2026-06-04T08:50:00,33,51,28,52,2180,94.5,23.7,60.62,25.13
2026-06-04T08:55:00,38,48,31,55,2262,94.4,25.9,60.62,22.5
2026-06-04T09:00:00,35,45,30,54,2129,94.2,24.8,60.63,41.92
2026-06-04T09:05:00,38,57,16,52,1982,94.1,23.7,60.63,45.49
2026-06-04T09:10:00,34,53,28,49,1949,94.0,24.1,60.63,29.18
2026-06-04T09:15:00,40,50,20,50,1834,93.9,25.0,60.64,24.22
2026-06-04T09:20:00,38,53,26,52,2109,93.8,25.2,60.64,14.28
2026-06-04T09:25:00,34,46,18,48,1814,93.7,22.6,60.64,36.11
2026-06-04T09:30:00,38,52,24,54,2216,93.7,24.9,60.65,43.03
2026-06-04T09:35:00,39,50,22,52,2035,93.5,24.9,60.65,47.61
2026-06-04T09:40:00,36,48,21,49,1730,93.5,23.8,60.65,9.98
2026-06-04T09:45:00,35,53,28,54,2272,93.4,24.4,60.66,43.94
2026-06-04T09:50:00,33,51,26,52,2152,93.4,23.4,60.66,19.04
2026-06-04T09:55:00,39,50,20,50,2049,93.3,24.6,60.66,13.26
2026-06-04T10:00:00,38,55,14,49,1737,93.3,23.4,60.66,38.07
2026-06-04T10:05:00,35,50,24,48,1849,93.2,23.9,60.67,7.43
2026-06-04T10:10:00,33,49,12,48,1604,93.1,21.3,60.67,25.38
2026-06-04T10:15:00,36,54,20,52,2172,93.0,23.6,60.67,41.04
2026-06-04T10:20:00,33,50,23,52,2119,92.9,23.0,60.68,32.07
2026-06-04T10:25:00,38,47,31,52,2016,92.8,25.9,60.68,37.08
2026-06-04T10:30:00,39,56,20,53,2092,92.7,24.6,60.68,22.44
2026-06-04T10:35:00,43,57,18,52,1953,92.7,25.7,60.69,55.64
2026-06-04T10:40:00,38,55,21,55,2343,92.6,24.4,60.69,41.39
2026-06-04T10:45:00,39,57,25,55,2481,92.5,25.4,60.69,42.34
2026-06-04T10:50:00,38,49,24,50,1906,92.4,24.9,60.69,39.29
2026-06-04T10:55:00,35,54,15,49,1897,92.3,22.5,60.7,46.84
2026-06-04T11:00:00,44,54,24,57,2509,92.2,27.0,60.7,41.29
2026-06-04T11:05:00,57,63,29,59,2574,92.2,32.3,60.7,37.23
2026-06-04T11:10:00,63,67,46,62,3049,92.1,36.9,60.71,73.65
2026-06-04T11:15:00,70,61,44,66,3259,92.0,39.1,60.71,60.83
2026-06-04T11:20:00,75,70,48,72,3856,91.9,41.5,60.71,79.06
2026-06-04T11:25:00,77,71,40,69,3718,91.9,41.0,60.72,51.16
2026-06-04T11:30:00,77,70,54,74,4049,91.8,43.1,60.72,35.84
2026-06-04T11:35:00,74,65,48,72,3816,91.7,41.1,60.72,52.86
2026-06-04T11:40:00,73,62,53,68,3403,91.6,41.5,60.72,19.02
2026-06-04T11:45:00,70,67,51,71,3654,91.5,40.1,60.73,34.92
2026-06-04T11:50:00,75,63,40,66,3398,91.5,40.2,60.73,59.23
2026-06-04T11:55:00,71,64,38,68,3618,91.3,38.5,60.73,88.65
2026-06-04T12:00:00,69,61,50,66,3320,91.2,39.6,60.74,29.93
2026-06-04T12:05:00,68,67,32,64,3244,91.1,36.6,60.74,81.58
2026-06-04T12:10:00,66,64,48,63,3003,91.0,38.3,60.74,60.66
2026-06-04T12:15:00,65,69,40,63,2921,90.9,36.8,60.74,21.02
2026-06-04T12:20:00,68,64,39,64,3063,90.8,37.6,60.75,39.05
2026-06-04T12:25:00,68,62,47,70,3683,90.8,38.8,60.75,74.82
2026-06-04T12:30:00,73,68,45,71,3849,90.6,40.3,60.75,82.89
2026-06-04T12:35:00,74,73,43,68,3574,90.6,40.4,60.76,101.29
2026-06-04T12:40:00,70,70,52,67,3345,90.6,40.3,60.76,93.93
2026-06-04T12:45:00,75,73,50,69,3736,90.5,41.8,60.76,21.28
2026-06-04T12:50:00,80,75,53,74,4033,90.5,44.0,60.77,68.6
2026-06-04T12:55:00,80,73,51,74,3933,90.4,43.6,60.77,51.23
2026-06-04T13:00:00,83,74,45,72,3776,90.4,43.8,60.77,21.59
2026-06-04T13:05:00,82,66,59,73,3882,90.3,45.6,60.77,92.94
2026-06-04T13:10:00,84,69,45,75,4251,90.2,44.1,60.78,51.51
2026-06-04T13:15:00,86,74,60,76,4292,90.1,47.1,60.78,20.79
2026-06-04T13:20:00,88,78,44,74,4147,90.0,45.4,60.78,23.81
2026-06-04T13:25:00,82,69,52,76,4348,89.9,44.5,60.79,85.1
2026-06-04T13:30:00,80,74,49,73,3937,89.9,43.4,60.79,86.13
2026-06-04T13:35:00,75,70,51,70,3796,89.8,41.9,60.79,35.81
2026-06-04T13:40:00,79,66,52,75,4285,89.7,43.4,60.8,85.38
2026-06-04T13:45:00,82,68,44,74,4176,89.6,43.3,60.8,30.54
2026-06-04T13:50:00,75,64,52,67,3318,89.5,42.0,60.8,41.3
2026-06-04T13:55:00,72,63,37,68,3496,89.4,38.8,60.8,36.67
2026-06-04T14:00:00,78,70,47,68,3630,89.4,42.3,60.81,49.05
2026-06-04T14:05:00,75,73,48,66,3231,89.4,41.5,60.81,16.56
2026-06-04T14:10:00,79,73,41,70,3638,89.3,41.8,60.81,38.18
2026-06-04T14:15:00,78,75,54,74,3989,89.2,43.4,60.82,108.2
2026-06-04T14:20:00,75,63,47,69,3717,89.1,41.3,60.82,23.26
2026-06-04T14:25:00,72,62,37,68,3543,89.0,38.8,60.82,55.41
2026-06-04T14:30:00,68,66,46,70,3773,89.0,38.7,60.83,21.69
2026-06-04T14:35:00,66,68,38,67,3284,88.8,36.8,60.83,35.89
2026-06-04T14:40:00,72,63,41,65,3170,88.7,39.4,60.83,52.38
2026-06-04T14:45:00,78,67,51,72,3936,88.6,42.9,60.84,89.27
2026-06-04T14:50:00,81,66,51,69,3722,88.5,44.0,60.84,59.93
2026-06-04T14:55:00,82,69,55,71,3863,88.5,45.0,60.84,20.73
2026-06-04T15:00:00,81,67,55,76,4390,88.5,44.6,60.84,92.99
2026-06-04T15:05:00,84,73,48,71,3707,88.3,44.6,60.85,93.1
2026-06-04T15:10:00,71,71,41,64,3101,88.3,39.0,60.85,42.8
2026-06-04T15:15:00,70,69,50,69,3545,88.2,40.0,60.85,48.46
2026-06-04T15:20:00,60,63,27,60,2709,88.2,33.0,60.86,35.9
2026-06-04T15:25:00,48,57,20,54,2202,88.1,27.8,60.86,31.6
2026-06-04T15:30:00,42,50,25,56,2549,88.0,26.4,60.86,24.65
2026-06-04T15:35:00,45,55,19,55,2211,88.0,26.6,60.87,59.35
2026-06-04T15:40:00,45,50,28,54,2339,87.9,27.9,60.87,43.81
2026-06-04T15:45:00,41,56,20,54,2399,87.8,25.4,60.87,19.74
2026-06-04T15:50:00,42,52,22,53,2106,87.8,26.0,60.87,31.63
2026-06-04T15:55:00,36,56,21,54,2331,87.7,23.8,60.88,35.37
2026-06-04T16:00:00,45,54,26,53,2105,87.6,27.6,60.88,32.71
2026-06-04T16:05:00,40,58,18,50,1773,87.5,24.7,60.88,45.86
2026-06-04T16:10:00,47,59,26,57,2630,87.4,28.3,60.89,46.9
2026-06-04T16:15:00,38,50,25,51,2106,87.2,25.0,60.89,10.94
2026-06-04T16:20:00,34,46,28,54,2265,87.2,24.1,60.89,16.49
2026-06-04T16:25:00,30,48,19,49,1858,87.1,21.4,60.9,35.61
2026-06-04T16:30:00,28,49,21,48,1812,86.9,20.9,60.9,15.48
2026-06-04T16:35:00,36,51,17,50,1897,86.9,23.2,60.9,36.54
2026-06-04T16:40:00,39,49,23,52,2104,86.8,25.1,60.9,46.62
2026-06-04T16:45:00,38,49,15,48,1629,86.7,23.5,60.91,34.06
2026-06-04T16:50:00,35,45,28,51,2094,86.6,24.4,60.91,33.19
2026-06-04T16:55:00,32,54,28,50,1765,86.6,23.4,60.91,37.0
2026-06-04T17:00:00,36,49,12,48,1800,86.6,22.4,60.92,21.28
2026-06-04T17:05:00,41,55,29,56,2433,86.5,26.7,60.92,31.51
2026-06-04T17:10:00,42,51,19,54,2294,86.3,25.6,60.92,25.34
2026-06-04T17:15:00,41,48,33,52,2228,86.3,27.3,60.92,55.68
2026-06-04T17:20:00,47,55,28,57,2612,86.2,28.6,60.93,25.63
2026-06-04T17:25:00,49,53,25,53,2209,86.1,28.9,60.93,65.03
2026-06-04T17:30:00,40,58,19,54,2260,86.1,24.9,60.93,31.77
2026-06-04T17:35:00,37,50,31,55,2428,86.0,25.6,60.94,9.14
2026-06-04T17:40:00,46,53,24,53,2100,86.0,27.7,60.94,39.44
2026-06-04T17:45:00,52,53,22,55,2229,85.8,29.5,60.94,22.38
2026-06-04T17:50:00,56,61,27,56,2418,85.8,31.6,60.95,74.53
2026-06-04T17:55:00,52,53,32,57,2533,85.6,31.0,60.95,30.99
2026-06-04T18:00:00,54,58,41,58,2647,85.5,33.0,60.95,36.48
2026-06-04T18:05:00,47,57,19,51,1847,85.4,27.3,60.95,38.34
2026-06-04T18:10:00,48,55,25,56,2420,85.2,28.5,60.96,23.56
2026-06-04T18:15:00,53,55,31,62,2835,85.1,31.2,60.96,52.79
2026-06-04T18:20:00,51,53,36,59,2760,85.1,31.2,60.96,21.42
2026-06-04T18:25:00,42,57,20,54,2240,85.0,25.7,60.97,11.45
2026-06-04T18:30:00,37,56,19,50,1977,84.9,23.8,60.97,15.17
2026-06-04T18:35:00,34,51,21,50,1886,84.8,23.0,60.97,35.09
2026-06-04T18:40:00,37,54,14,47,1589,84.8,23.1,60.98,44.8
2026-06-04T18:45:00,37,46,32,51,1893,84.6,25.8,60.98,31.13
2026-06-04T18:50:00,41,55,14,48,1581,84.6,24.5,60.98,52.63
2026-06-04T18:55:00,35,53,14,49,1884,84.5,22.4,60.98,15.66
2026-06-04T19:00:00,41,48,25,56,2371,84.4,26.1,60.99,32.76
2026-06-04T19:05:00,48,52,31,60,2740,84.3,29.4,60.99,66.72
2026-06-04T19:10:00,50,62,24,59,2571,84.3,29.1,60.99,23.44
2026-06-04T19:15:00,49,62,26,56,2454,84.1,29.0,61.0,25.41
