"timestamp","cpu_load","temperature","fan_rpm","battery_level","wifi_latency","disk_health"
"2026-06-02T03:35:00","13.779730654355854","38.40051634653297","986.3047500671915","96.22085763302806","3.9069291502728865","40.242615661590115"
"2026-06-02T03:40:00","14.262909262206035","39.74354094387552","1004.3063872757598","92.33047536531016","18.549855054204286","39.96239612640752"
"2026-06-02T03:45:00","11.753040138688464","44.267375150540225","1305.7921252435478","93.52597128690516","15.160270264864947","41.773256614478136"
"2026-06-02T03:50:00","12.897497867202238","39.08676889917248","1039.5204737991546","98.72514507622105","8.729420671173607","40.395647198594915"
"2026-06-02T03:55:00","15.351345020682423","40.554402130120046","1077.668874430933","95.82498162733478","19.184982298496678","41.7591370864784"
"2026-06-02T04:00:00","16.217726670173956","40.17970355402485","1031.3384437691036","96.22957793029849","19.736855107187072","40.74032302717612"
"2026-06-02T04:05:00","17.194598073860167","45.671766069663896","1690.7823661960927","97.12084823669488","6.674368856745859","43.82112771322447"
"2026-06-02T04:10:00","18.184807801902412","44.336499405378206","1557.6296860913822","92.52478657738136","13.21297273666378","42.25306834384489"
"2026-06-02T04:15:00","18.52327590201766","46.0469549426374","1434.73213105447","94.89603529849292","16.819168949643807","42.30995702103107"
"2026-06-02T04:20:00","15.872783649773547","39.15525777463053","1125.4248813263594","97.68939198824324","10.398408064377685","42.61224009927142"
"2026-06-02T04:25:00","15.312225949666812","41.033523730406074","1148.9158561124152","96.21381112341321","19.173144374402714","41.35106075186324"
"2026-06-02T04:30:00","13.897556701938075","38.42331157809545","1069.7843226051175","96.19294003046446","16.91481764347114","41.195454114149456"
"2026-06-02T04:35:00","17.35610984209682","41.465019044531466","1391.2484431932878","93.89398869781856","13.985303938657305","41.47785170691785"
"2026-06-02T04:40:00","15.407583772949751","43.54120596524543","1231.5489800773485","96.86294286755727","9.103319800410192","41.25447558545713"
"2026-06-02T04:45:00","16.34256499821086","43.52333352388936","1597.7003655554183","96.12384368626513","6.575286192167584","40.57770086891934"
"2026-06-02T04:50:00","14.70340770644475","38.60427944030304","1003.1755388965113","95.44670973826419","8.478753374182087","42.064297253294235"
"2026-06-02T04:55:00","22.727207218979306","48.79573628514779","1940.6680616104975","97.19013196323502","29.73682055031838","41.767321202064046"
"2026-06-02T05:00:00","29.39438605765361","49.68657646259227","1851.8274788230947","92.3038679125398","36.77571269004259","41.710929751866814"
"2026-06-02T05:05:00","33.40271079764085","51.127442632963785","2042.3704988214097","93.83582309120104","14.60330227458303","42.5243484441082"
"2026-06-02T05:10:00","35.633742286751854","48.32350441438651","1886.7837236698235","95.32637879612305","6.814647471522532","40.795695664986425"
"2026-06-02T05:15:00","34.78597719411121","49.853019363083206","1772.249210063403","96.84906799073426","14.980813135109129","42.274288190371884"
"2026-06-02T05:20:00","31.419614989427373","46.02851809755655","1662.7610925987306","96.44585864661192","35.04330446852687","41.26484127404612"
"2026-06-02T05:25:00","32.70557416501863","49.1374684462066","1717.8859953401786","95.669312241881","39.55564710731078","40.67763693254546"
"2026-06-02T05:30:00","32.26623130978513","48.07237263623218","1767.8059990368001","96.70298409892868","25.87974032831676","42.800251075176085"
"2026-06-02T05:35:00","28.613946659346617","47.81306777282931","1740.2133766378113","97.33384968804214","37.09481795893358","41.266298469420285"
"2026-06-02T05:40:00","28.165466895456063","49.06350057160635","1775.3697312423626","95.1648913631756","13.50020818230259","41.18894117375227"
"2026-06-02T05:45:00","32.6440215841928","47.87540876046401","1681.3867627932532","94.19780615185184","12.249721129593796","40.49676271592407"
"2026-06-02T05:50:00","30.385583690783584","50.044386161326564","2131.460563235853","97.84256734013272","39.83128765458609","40.37752720847972"
"2026-06-02T05:55:00","29.10786044602456","50.21546013246781","1825.0097827127306","97.23029158492204","10.093333420043475","41.172753617354964"
"2026-06-02T06:00:00","34.6129096942553","49.295173694943934","1955.3463289528354","98.16704759244675","36.68192330065237","40.49007218221655"
"2026-06-02T06:05:00","32.42294720072899","51.90480279586157","2012.403725736887","94.12315985663639","12.692833824817972","41.25656721598147"
"2026-06-02T06:10:00","38.26808877037088","52.491425433349335","2161.323076329548","93.67728404525985","28.539949770986787","42.675842721573765"
"2026-06-02T06:15:00","40.814714762491185","50.52559135640059","2019.3227120239892","97.19679262285463","22.03656651707183","41.10476039808783"
"2026-06-02T06:20:00","45.33994987027208","53.38917677404573","2263.946437390414","92.94686763988821","12.870493433737863","43.16749604263917"
"2026-06-02T06:25:00","41.884847865796594","55.97513317396837","2381.496886423096","92.50554705861245","26.9215253808088","41.54681392424361"
"2026-06-02T06:30:00","40.43787570600532","55.37525190713399","2266.071385562309","94.63968192097776","12.53066415879339","39.98640785139938"
"2026-06-02T06:35:00","35.73803319603673","51.56744502685404","2065.7930305739173","94.45065409235868","36.094343903530266","41.737814002389285"
"2026-06-02T06:40:00","38.484791560381666","52.264286782810785","2279.979034310398","92.42341182881816","15.915307180436905","41.65898969510191"
"2026-06-02T06:45:00","35.5609377787558","49.73934066782627","1878.2983978712555","93.7372521362895","26.211953297570297","41.59232296364124"
"2026-06-02T06:50:00","31.837490731402774","52.71572767710242","2010.3926677178663","96.17634321910019","15.242363670504346","40.87267833580788"
"2026-06-02T06:55:00","35.12624828599626","47.16740309644602","1664.489863228418","95.56889016170047","23.40524781104427","42.60551370952032"
"2026-06-02T07:00:00","37.33787701572387","51.115032835102724","1919.012134905372","93.65551505506667","39.11132623737088","40.892277547202355"
"2026-06-02T07:05:00","37.02526802529385","46.870562424898445","1745.8810865673943","92.52251457853238","47.96842013268802","41.338975278442156"
"2026-06-02T07:10:00","35.72264146803208","50.80930797531575","2101.214570744492","94.11804670434901","42.85450011183582","40.66632436233882"
"2026-06-02T07:15:00","32.8272477694454","50.460465048583444","2040.3607836531703","94.70667469889011","37.60358707595597","41.94591719861821"
"2026-06-02T07:20:00","36.303755842616546","52.70025904334027","2004.6512314381257","93.3332059875443","42.42488134516635","41.24919852450104"
"2026-06-02T07:25:00","40.6059986489474","53.536746279978594","2259.963470808861","91.57168739519142","40.82998209005659","41.07211681243793"
"2026-06-02T07:30:00","38.950142079196524","49.420615395872254","1843.835741025039","95.02938282821235","30.940374425553717","41.29467404923887"
"2026-06-02T07:35:00","37.00566456286075","51.7053157665425","2173.432212006953","93.59249737511547","14.471116014025204","41.57061567948542"
"2026-06-02T07:40:00","31.840935433432943","48.613346678656015","1783.7918150265405","91.76655569943951","36.76391009737394","40.604253804916304"
"2026-06-02T07:45:00","37.833088653533714","48.8873158160029","1903.6333508856208","92.52578684208189","38.30164799337928","40.617838235134776"
"2026-06-02T07:50:00","39.96161145425985","52.045627028719395","2210.07599512143","90.22256790035834","42.15963284544846","40.81937930922418"
"2026-06-02T07:55:00","44.705635841017504","57.023540539889964","2566.7043251151185","95.70488465612142","58.45730421397167","40.31997629671373"
"2026-06-02T08:00:00","41.04018460541601","48.74648010688904","1863.9107109377026","91.93153997765357","53.488451738609115","41.01441746602248"
"2026-06-02T08:05:00","35.334079926784554","51.34298056435418","1910.5941353240405","91.51951440467299","13.195001712691516","40.72456762350124"
"2026-06-02T08:10:00","38.58054052829597","55.35538535518379","2230.148579334958","93.73482568950917","54.50855688949205","40.90899497874048"
"2026-06-02T08:15:00","38.19195328336022","54.62698067499798","2628.999101799964","90.38091490672178","20.013569339896737","40.77600849867031"
"2026-06-02T08:20:00","41.86396128555454","57.60942260439336","2503.365798599307","93.67571335915926","54.359978711125954","39.67384828164498"
"2026-06-02T08:25:00","44.574316475220776","57.84599703612125","2605.938193714212","92.30567290277791","43.04452813352203","39.54922298559391"
"2026-06-02T08:30:00","38.33030967214404","51.10360272262705","1999.801491848726","90.37680424576038","46.103664880241745","42.117284394309884"
"2026-06-02T08:35:00","34.89548126961589","53.16070447197389","2157.6779800020067","90.88649776284056","12.1717788060084","41.96745730855823"
"2026-06-02T08:40:00","38.64915358323372","51.47967468625234","2213.7787389687073","91.56513031877066","18.94621633841713","41.377787982199244"
"2026-06-02T08:45:00","38.00522739314377","52.35557205845653","1880.8791494119553","89.65468694224845","23.010950583782964","41.35209875090685"
"2026-06-02T08:50:00","39.640581033095096","53.720110225816846","2200.9596537457824","93.21024563993188","52.95156566235325","40.68998329418072"
"2026-06-02T08:55:00","37.603630293182114","45.896137202117494","1526.794554233788","91.36087049543082","18.242977907707758","39.34416231541269"
"2026-06-02T09:00:00","44.192578415683236","55.14361818282276","2318.9652266168955","90.50992684673923","13.400107455857459","40.637404880223606"
"2026-06-02T09:05:00","57.734193863906285","57.51309867216376","2687.2724892853744","91.77580484825292","18.973586904864998","39.8535405599221"
"2026-06-02T09:10:00","63.79746430686754","65.05782473574341","3483.8323188148415","91.33454472921156","82.73914504805931","41.22597646162329"
"2026-06-02T09:15:00","65.76487004249317","63.47908028413572","2861.280977480299","93.09956582323424","60.63535145912476","42.33862847931358"
"2026-06-02T09:20:00","69.63551781166007","66.64590174778921","3191.775609663831","94.93042984728842","58.94702097071402","42.534503533662125"
"2026-06-02T09:25:00","74.05863348823401","67.75561947141534","3283.1786909512966","94.48452840128178","81.26340940233746","42.23396921495383"
"2026-06-02T09:30:00","71.23937839468465","70.18406321422442","3500.0762535383988","90.03714199218733","69.98258139241958","41.46888175925893"
"2026-06-02T09:35:00","76.93150606759782","72.83116801673961","3907.254107897625","90.84439646937932","57.45262152634075","40.80058602555514"
"2026-06-02T09:40:00","75.35015850612223","66.36940235253684","3412.9492930265183","91.6308352312902","45.42716039442381","40.68688377155593"
"2026-06-02T09:45:00","72.07217691153181","63.554424711747295","3037.406335509215","90.04683707264724","25.65299300606186","41.31480656580622"
"2026-06-02T09:50:00","70.50736498804987","67.32254389176425","3299.851379997694","88.95432066951047","39.4055282715477","41.46414452513753"
"2026-06-02T09:55:00","71.86829172486485","64.66729523133341","3455.937881865033","92.87293012418414","99.42173111206361","40.972238431774905"
"2026-06-02T10:00:00","73.59437528027942","66.70955552622226","3527.95825706029","93.08617261458106","50.4596023867496","41.709613453164835"
"2026-06-02T10:05:00","71.27633548047532","66.20879429299241","3476.582635405533","88.05659620592301","35.078468963254146","41.582038594155065"
"2026-06-02T10:10:00","64.45789071371803","68.26285264335442","3552.6655232309345","92.68650976099708","57.39567256063113","43.035584506515605"
"2026-06-02T10:15:00","71.54172377827308","65.88027012440533","3140.479235406847","94.3289155862054","25.804708503531984","41.69184973301906"
"2026-06-02T10:20:00","71.20703067094965","63.483927544292655","3477.785624166373","89.82443867678101","96.16093949191932","41.07571604865661"
"2026-06-02T10:25:00","68.89796249625688","63.453700088181144","3232.1284126850387","90.11281002374177","16.61911951664539","42.003982152174956"
"2026-06-02T10:30:00","73.28569730727848","63.948150255764645","3268.9016605332336","89.60430499393625","37.006985788342114","40.94956210812531"
"2026-06-02T10:35:00","72.08639918400625","66.33446265354016","3292.3064956443072","91.65009984161858","19.519132264204945","42.09121630304986"
"2026-06-02T10:40:00","66.76136372798712","62.9085912273426","3089.494475188708","92.34481190037563","95.6545990292704","41.39591975226272"
"2026-06-02T10:45:00","70.51111691287399","65.66485703805138","3114.940788736845","86.24090891803857","83.68062724557353","42.045229837703204"
"2026-06-02T10:50:00","77.81054648480739","71.28990811402312","3839.8410830516473","87.1676306721409","49.90955079770104","41.38212613600337"
"2026-06-02T10:55:00","74.57839622087609","70.7175000638156","3890.0256251498313","91.65750658138845","77.09675285714309","40.288984054029996"
"2026-06-02T11:00:00","73.98542605745756","67.35868398532298","3558.8238287828303","91.70845419789761","92.37348318856706","39.80830012088501"
"2026-06-02T11:05:00","69.57290015911886","66.71455598730739","3320.2861194111993","88.29980022678215","35.065475291670786","40.04299954616759"
"2026-06-02T11:10:00","75.73717368454642","68.83745626132264","3382.128893762405","90.70927599552385","52.2803910446514","40.29253938452369"
"2026-06-02T11:15:00","79.60830388690165","73.50847553026153","3895.531144548387","89.25238589795529","78.9876820191491","40.92576127030463"
"2026-06-02T11:20:00","75.94696641903734","68.87682674771723","3589.068031224674","89.7263348657351","75.61765882148195","40.493832594976986"
"2026-06-02T11:25:00","70.16135419894239","70.69729781958645","3841.7605803928654","88.9023769366077","24.589350208121328","40.31030797295648"
"2026-06-02T11:30:00","71.78319770999636","69.80341302894499","3770.485763180422","87.36030562737105","93.40529625025069","41.51750418888913"
"2026-06-02T11:35:00","78.84163647171377","73.74320463825944","4040.021444810358","89.29508279931686","26.57881520727612","39.4856767760181"
"2026-06-02T11:40:00","73.68140846641599","66.08754487390644","3420.712100105603","86.48111103770161","64.09282101810192","41.17387867015305"
"2026-06-02T11:45:00","72.92352747495238","64.33493158151626","3244.372430865187","88.22524299224227","41.618220269635266","41.930238631179485"
"2026-06-02T11:50:00","72.3171651032711","70.45543746077362","3648.2687156698116","93.08170781615976","42.941851356222145","41.587081953729616"
"2026-06-02T11:55:00","71.27104988448917","66.369778150909","3287.5058918143886","87.83755853987817","77.161882685438","40.973521017605094"
"2026-06-02T12:00:00","75.90028630263451","65.79421912271809","3475.869259560699","90.02241323018588","89.04730874340764","40.75818735921579"
"2026-06-02T12:05:00","71.52331142373653","63.9399232663914","2978.738837061205","88.02625138352006","62.37663289861697","40.97534600612484"
"2026-06-02T12:10:00","74.36365989960278","66.41230277130491","3137.117352198023","87.22986752064287","15.920826500948548","40.72878503830552"
"2026-06-02T12:15:00","77.0925664637061","71.99137374475588","3784.571404857721","88.8675956914462","89.4602175013651","40.819984146830336"
"2026-06-02T12:20:00","70.87033594153273","65.68969913041003","3456.8039228738794","85.38954615412625","44.74505868635367","40.83481770023484"
"2026-06-02T12:25:00","74.68586319867566","67.08036733245669","3546.288713641083","89.59503515780854","86.50951801888957","42.37301337647607"
"2026-06-02T12:30:00","79.63113181316731","76.16878231373302","4099.9942069816425","87.07145265855276","28.923148998202002","42.26684032253806"
"2026-06-02T12:35:00","81.62837776963403","71.19433132171572","3855.4018082002435","88.36041485997326","26.329557994791195","40.51524547904209"
"2026-06-02T12:40:00","81.44878569795465","72.75142634268641","3842.818485199406","83.95372537448215","111.12633998268437","41.785505395382"
"2026-06-02T12:45:00","84.97952729076606","72.41814889946966","3954.3290458360852","90.441919296057","35.51203674089558","40.70638748811236"
"2026-06-02T12:50:00","85.02209867229634","74.24229576798457","4174.265557615232","90.24548934722492","27.987334397378998","41.04623211928223"
"2026-06-02T12:55:00","81.32974948934677","72.85783264278272","4155.888067314636","88.05669041285267","94.27324271855532","40.59244356075139"
"2026-06-02T13:00:00","81.48892451047304","74.54956310164467","4132.965404880573","89.32755330172805","22.168401002764853","41.10506221885017"
"2026-06-02T13:05:00","81.99122671492268","73.55739365128879","4119.154940854764","89.01244922764852","73.31988366328592","39.86542068721311"
"2026-06-02T13:10:00","81.97641796938474","70.52032266834624","3702.794198394326","88.77660276500235","21.760744656843606","41.170434843573425"
"2026-06-02T13:15:00","65.71666335043552","61.110603206741615","2939.406995569885","87.23343270414401","84.30155778198528","40.373001041181276"
"2026-06-02T13:20:00","50.935673543502986","59.56017270768825","2660.799021478754","88.26809223597361","61.821639226413666","41.15653548181228"
"2026-06-02T13:25:00","54.63819244324178","60.62357134933073","2761.580923456095","87.78811189721057","65.74892219438588","41.443948666893974"
"2026-06-02T13:30:00","50.761206179856266","57.21030373361858","2621.8625571079056","87.96730152818678","32.19583130714496","40.33287041069378"
"2026-06-02T13:35:00","49.995729824802","61.25391000592865","2850.2658231388373","85.1186874022355","58.490110525513444","39.75638908022546"
"2026-06-02T13:40:00","54.641108093943046","57.14316869417395","2312.1431427384755","84.61829556276564","34.73000346668468","41.96058789434328"
"2026-06-02T13:45:00","56.396539570033724","60.880809034736146","2862.445485467727","86.63319715420216","73.25599273604607","41.121669513196686"
"2026-06-02T13:50:00","45.78047727720772","54.46741386148459","2377.642591031926","84.70570850074783","42.15023821360393","40.60070214628171"
"2026-06-02T13:55:00","38.73512361204474","55.94047564401906","2544.844494895732","87.82412368608328","30.710739310849394","41.60090970643057"
"2026-06-02T14:00:00","40.019100986448095","52.182155233928626","1934.7953154553456","85.23448859029591","32.96510270756585","40.03421897502658"
"2026-06-02T14:05:00","34.29678800880498","48.268941079428764","1804.2307903405222","88.34839504380403","9.434217583610621","40.084780030945076"
"2026-06-02T14:10:00","39.53825358087921","57.6918995682799","2598.55593692887","87.25674630030667","42.84407165724115","41.97834144671325"
"2026-06-02T14:15:00","40.63230437911835","54.09388091876198","2220.100247385451","88.30770442042261","36.442691120821124","41.8735310786913"
"2026-06-02T14:20:00","40.10948756087649","54.11532982704348","2359.335098051269","89.08232980208575","39.01710252174004","41.99369051093193"
"2026-06-02T14:25:00","39.388483678439364","50.49019667831733","1782.3847687437324","86.50537255770944","53.77471887813583","40.74313654400118"
"2026-06-02T14:30:00","38.13151491471683","53.47240738167762","2209.0093465780988","87.34375839763841","15.176570240161782","41.581254340058564"
"2026-06-02T14:35:00","43.20040181226349","52.203922778639274","2217.899611346679","86.29989376396163","28.744643998155976","41.68675745986716"
"2026-06-02T14:40:00","41.07755657986937","49.64711607153035","1857.0322553859714","85.5682377843844","8.336066320115417","41.37625746696048"
"2026-06-02T14:45:00","36.68410036681681","52.96847894695937","1859.3316678011756","87.51901468338232","41.04684698336525","40.96345737159904"
"2026-06-02T14:50:00","37.77942797939907","51.55027146415621","1921.5727905109734","84.55007393415248","45.721927938050996","40.050571770510615"
"2026-06-02T14:55:00","40.285274139267464","53.62231230010652","2359.7333117646417","82.3929673735651","38.04718277120601","41.37028859881128"
"2026-06-02T15:00:00","46.31579251591038","59.18693564776331","2757.6785070839583","84.92789021855329","28.8613588722692","40.33897211989178"
"2026-06-02T15:05:00","45.35472395963575","52.830547316948795","2243.757572576061","86.65837980778167","25.010602346990122","40.868229220931426"
"2026-06-02T15:10:00","42.174113877820766","54.55324228454665","2129.080124088301","84.97188253819701","50.381414702057555","40.80835285579138"
"2026-06-02T15:15:00","47.78798674782908","56.41198311880901","2521.751361049939","84.4789723943542","51.23204835164269","41.50793745187496"
"2026-06-02T15:20:00","53.917372671358336","55.929423409649466","2474.4122647249483","84.81121003725038","14.086785786491314","39.95872330003133"
"2026-06-02T15:25:00","53.68856986167443","56.57381967654507","2571.014789591756","84.05367772589622","13.442064233481917","40.34704619741088"
"2026-06-02T15:30:00","45.24626176868643","53.07867223607731","2242.370534774689","85.39988299677469","55.279718760895996","41.15095770982563"
"2026-06-02T15:35:00","48.47350325223245","59.5422135412698","2679.2128384965454","83.77364303885373","37.24462141976876","40.59123213375645"
"2026-06-02T15:40:00","49.34134432630789","59.30965938487832","2618.398341619678","82.58039405277164","68.19011376054961","41.18415281539614"
"2026-06-02T15:45:00","49.8305789974019","59.45874800861285","2789.132011173285","87.06872611690365","44.3548095343374","40.92620567200235"
"2026-06-02T15:50:00","48.253919940137074","61.01444269990975","2958.868599642326","83.99050646753446","43.180925018378446","39.53073668491356"
"2026-06-02T15:55:00","46.70223170011425","56.33223015776392","2467.687524893596","86.8316807291715","47.941421765078196","40.16037214196015"
"2026-06-02T16:00:00","37.02596888659582","45.58064057656611","1540.4459135632867","84.25956150695335","30.322895841205565","41.77522963701374"
"2026-06-02T16:05:00","42.83041764746605","52.568001764643356","2092.649356676381","84.86477438227416","51.630978461604954","40.248571249167036"
"2026-06-02T16:10:00","44.38040904045093","56.28180962291911","2405.434299926859","82.24334373934809","53.24487027669362","40.53142322950567"
"2026-06-02T16:15:00","38.553930873499375","54.041898947036444","2257.5456128417795","81.23306395397427","21.6734430766469","40.116135596022914"
"2026-06-02T16:20:00","36.25834702903923","48.1570422460085","1676.6453983941867","84.23183595199015","45.17459987683392","41.06868483528533"
"2026-06-02T16:25:00","46.20471119386326","53.86490032751467","2210.242944565086","85.38464514944127","28.556071425592354","40.31264662094906"
"2026-06-02T16:30:00","35.9490472775619","53.15800109213032","2023.5408688241598","83.50747031504437","25.436980457848644","41.33545800077749"
"2026-06-02T16:35:00","44.87530038796373","52.234754747668184","2045.893387548384","82.44611766363222","55.180489731789294","40.20882443612368"
"2026-06-02T16:40:00","51.35233582810168","61.02641921612197","2730.9661194861674","82.9768604070214","68.56156513897568","43.181450931442384"
"2026-06-02T16:45:00","49.58865325260771","57.30274065453309","2633.8565976850223","80.96740187080023","54.17204432270426","41.333856645733874"
"2026-06-02T16:50:00","47.699885796612044","57.52795955725358","2452.9010431689867","84.37416291771264","14.514370794343549","41.688784898042876"
"2026-06-02T16:55:00","41.1611717821889","52.976597299619065","2129.8121552545913","79.6315993650026","17.506136611260217","40.473225273832774"
"2026-06-02T17:00:00","38.38849103316551","51.12186283274163","2011.4163516158965","82.03448517290911","44.288079294704765","40.64929388553313"
"2026-06-02T17:05:00","34.297978035847066","54.52205690771684","2220.8926479152756","80.25851045389568","34.56373537263934","41.17350005378745"
"2026-06-02T17:10:00","41.55728880014969","54.95266702459108","2411.1653923160034","82.88323717128911","12.589456006392712","41.38912848649468"
"2026-06-02T17:15:00","45.262604212998944","53.84647494305199","2217.891239121844","85.8008999032822","39.02600327508469","41.295777902067954"
"2026-06-02T17:20:00","41.78332418389595","59.106388822801655","2466.122554476035","81.94211534019108","13.512868730051032","41.42612564390236"
"2026-06-02T17:25:00","33.19402365091752","55.30563513525934","2119.652918272199","101.44110650355441","34.00362444675456","41.04175936018726"
"2026-06-02T17:30:00","26.32430232206394","46.92121605530932","1587.1793995972387","98.80843397194023","26.724705435346838","40.130330998667425"
"2026-06-02T17:35:00","24.107803064350804","46.404126068272156","1583.0749280237592","101.02956737985524","7.8052099653070774","41.83973186320568"
"2026-06-02T17:40:00","19.839936955734903","44.00330072158051","1291.5495597456827","98.99839017940003","25.04318581535849","40.65653803328108"
"2026-06-02T17:45:00","19.801087275735004","43.078308838161924","1379.1057310917133","101.3185421254974","22.096005938557543","40.383493069887805"
"2026-06-02T17:50:00","17.164664801110902","41.09501753767563","1091.7920581328249","98.02394489255914","10.333841991872532","40.52246465053069"
"2026-06-02T17:55:00","16.185018301103696","38.49121525679635","1178.5343594975225","99.48972939888641","12.840240446792125","41.74353111602692"
"2026-06-02T18:00:00","15.597418536265655","42.858855347239455","1202.8530221231579","99.87961050141499","20.144000174675394","39.456535731491606"
"2026-06-02T18:05:00","13.19377445313158","41.45748779656412","1082.9682008752363","98.30271790530728","5.307479455369481","39.47046311012375"
"2026-06-02T18:10:00","15.39471898307452","38.021458399469815","1049.2421180498927","99.05090569089279","18.56797852745089","40.69868879186854"
"2026-06-02T18:15:00","15.796589890408189","36.77081589635422","998.5072224513221","96.1861402191339","3.35196381726708","42.16312627090144"
"2026-06-02T18:20:00","16.137257405507718","41.961591631665016","1224.336431262998","99.64511494815471","7.2604985243853655","41.30601383002854"
"2026-06-02T18:25:00","17.502848465952823","42.944844564203464","1409.256289780226","98.77978007737607","8.249670303562857","41.97861844784858"
"2026-06-02T18:30:00","19.25004156030068","44.34918062335779","1596.7956245693185","95.50573855457534","7.734003290536347","41.427144175695425"
"2026-06-02T18:35:00","20.1211428142987","43.41877818701856","1156.219195346922","100.2416445336089","6.264506581682733","41.824284912308606"
"2026-06-02T18:40:00","17.945708457665063","45.93349769716257","1643.5528191340734","99.91870493579658","9.090190564769186","40.33518557270482"
"2026-06-02T18:45:00","17.248316453342774","44.45870358571128","1415.0999564868857","98.1387808300233","19.48060539534926","41.833915308695765"
"2026-06-02T18:50:00","13.657333564976463","41.071066825513974","1015.5557893850444","95.84772712968812","19.63893653211033","40.830323777125166"
"2026-06-02T18:55:00","14.946177017830296","39.810385222861214","1092.5323377148898","97.6464835460302","15.846042822756804","41.47437423098559"
"2026-06-02T19:00:00","18.13199719062113","43.39544966560421","1337.4826703370925","99.54223130913378","7.493034507144163","40.446517155170866"
"2026-06-02T19:05:00","19.527426204240477","42.60084854464922","1475.5020674153352","97.87853350765164","7.1863508817928805","39.547963821489155"
"2026-06-02T19:10:00","17.91802556004997","41.45797111200851","987.8796775153131","99.18756564706311","17.585004017616","41.09821511096362"
"2026-06-02T19:15:00","15.029509219105002","42.98383577711227","1170.398045291553","98.09285062008387","19.468335135235446","38.86016907113372"
"2026-06-02T19:20:00","11.82866555780486","37.4452386700223","1006.0253935648359","97.47889413830302","13.168167935980954","40.98896319004612"
"2026-06-02T19:25:00","12.056532291662585","42.66536696379834","1262.4727942210977","93.7227859257023","13.14644644043004","40.96788985667104"
"2026-06-02T19:30:00","9.94781407169205","39.107885208348684","1091.7861608209396","102.25535992916423","4.823802421288731","41.72103525711587"
"2026-06-02T19:35:00","12.656567409768542","39.407562128228","982.4259906606446","97.61753375143488","8.154562225013578","41.06533011132829"
"2026-06-02T19:40:00","15.73995467347935","40.58632788123041","998.1886645923005","98.3918451727565","4.512512143220553","40.24673943130179"
"2026-06-02T19:45:00","18.700639862918237","45.678227950299394","1690.0054252903885","97.475842547598","11.40867887314898","39.645069151332564"
"2026-06-02T19:50:00","20.347633396052633","46.64801583643148","1447.788297519055","97.67439502467955","10.04393055732763","40.96026863950417"
"2026-06-02T19:55:00","19.624305710788455","39.53696189566279","1119.8077267345877","98.02400369416313","24.293110221219358","40.624783558269804"
"2026-06-02T20:00:00","18.196286555241265","40.85665425573781","1035.1555777709623","98.53223462827928","22.5762511726499","39.302272726494614"
"2026-06-02T20:05:00","18.496812452516835","44.07539858697649","1430.923399519257","96.7257813903717","15.538667199786323","39.53731875986828"
"2026-06-02T20:10:00","15.999835898518059","42.200850491371284","1332.7866055677098","98.49552167085135","17.81636483459233","39.955647554978405"
"2026-06-02T20:15:00","15.257186987298875","43.75363723053716","1321.7132629905352","98.90541922996772","7.3475346431212385","41.02217624783744"
"2026-06-02T20:20:00","17.067272868660805","41.456284551159946","1155.3820600662748","99.61699116714037","5.988506375573826","41.50258748991628"
"2026-06-02T20:25:00","16.37975313651301","43.02641973352517","1137.7036710231828","98.20125164120594","8.667919476544483","39.94113548150113"
"2026-06-02T20:30:00","13.8524472103644","39.16042792895956","969.0675355137043","96.25058223570602","3.52042292839944","40.51529547548962"
"2026-06-02T20:35:00","16.735000045840394","45.42161190932303","1448.5709237264998","96.81973352611101","20.219488015364984","40.19955729600092"
"2026-06-02T20:40:00","17.157005057920188","42.780828039071714","1315.1493420537206","96.62974040263425","4.887300030736244","41.12428797824172"
"2026-06-02T20:45:00","18.056327479233598","44.29875757969292","1151.6573388331587","94.7260074856726","23.486852512173975","41.08340269478691"
"2026-06-02T20:50:00","18.712610276843","43.91367314051188","1270.7644437870306","99.95360748807637","13.598005143674959","39.86380772665387"
"2026-06-02T20:55:00","17.600702769358712","43.98267894969232","1491.6521098236033","95.7508198293337","18.952285562454012","42.637206557931854"
"2026-06-02T21:00:00","18.251186514564495","46.922495003369356","1550.5490781303613","96.01927794063121","17.69886341208932","40.93636265330423"
"2026-06-02T21:05:00","19.435176881372684","42.360358228545074","1234.554924336658","98.53219029532667","11.7782801969675","40.620518366293226"
"2026-06-02T21:10:00","19.991079216718237","41.56601826701861","1132.0044504889697","96.94459456811065","17.88360860298664","40.16969093915787"
"2026-06-02T21:15:00","20.68693725887407","44.63738447112314","1527.2274559334833","92.52790239767944","15.792614283797686","39.18054054257632"
"2026-06-02T21:20:00","20.16422698435034","43.64479816503334","1135.9171422935253","96.20615349774236","15.891887954318303","41.69242335868805"
"2026-06-02T21:25:00","18.99647833974014","43.609159907762276","1313.6145813031537","92.38533289178054","4.842341005508518","40.04738536691403"
"2026-06-02T21:30:00","19.273814246488623","42.592312825444864","1109.6265472566986","98.12233966622411","9.782781267707234","39.79554286736686"
"2026-06-02T21:35:00","23.414781098900253","44.908946566906764","1359.4484262112956","99.40028674240875","26.389581898407346","39.63677315793909"
"2026-06-02T21:40:00","23.769049164018135","45.37269878481814","1375.9828782509292","96.42230168303116","15.807579618604967","39.731131080523426"
"2026-06-02T21:45:00","28.092268277077793","44.6301679223992","1619.7924680434687","97.61488836169954","13.580776702467098","41.615820559738694"
